Country Name,Year,"Life exp. at birth (yrs)","GDP/capita, PPP (2005 $)"
Afghanistan,2002.0,45.83314634,568.5519461
Afghanistan,2003.0,46.09243902,631.7827124
Afghanistan,2004.0,46.35119512,672.0791954
Afghanistan,2005.0,46.61641463,748.1128133
Afghanistan,2006.0,46.89909756,808.9020726
Afghanistan,2007.0,47.20531707,874.1979929
Afghanistan,2008.0,47.53856098,879.0326756
Afghanistan,2009.0,47.89885366,1029.215154
Afghanistan,2010.0,48.28219512,1082.949267
Angola,2002.0,46.71192683,2734.74834
Angola,2003.0,47.39336585,2728.21281
Angola,2004.0,48.00370732,2931.128681
Angola,2005.0,48.53843902,3354.650958
Angola,2006.0,49.00714634,3926.104097
Angola,2007.0,49.43529268,4671.694081
Angola,2008.0,49.84741463,5166.084593
Angola,2009.0,50.25102439,5143.279103
Angola,2010.0,50.65365854,5171.713948
Angola,2011.0,51.05931707,5201.308694
Albania,2002.0,75.16121951,5253.756466
Albania,2003.0,75.54202439,5522.970763
Albania,2004.0,75.85912195,5814.835828
Albania,2005.0,76.112,6101.576853
Albania,2006.0,76.30963415,6376.603379
Albania,2007.0,76.47341463,6725.003521
Albania,2008.0,76.6207561,7216.119498
Albania,2009.0,76.76109756,7427.807916
Albania,2010.0,76.90095122,7660.043814
Albania,2011.0,77.04226829,7861.131481
United Arab Emirates,2002.0,75.05221951,66872.7126
United Arab Emirates,2003.0,75.26087805,69628.71188
United Arab Emirates,2004.0,75.46397561,70928.1459
United Arab Emirates,2005.0,75.66046341,66854.72186
United Arab Emirates,2006.0,75.85180488,64126.73133
United Arab Emirates,2007.0,76.03843902,57092.02724
United Arab Emirates,2008.0,76.22134146,51361.42159
United Arab Emirates,2009.0,76.39956098,45202.30398
United Arab Emirates,2010.0,76.57360976,42352.95998
United Arab Emirates,2011.0,76.74253659,42293.05452
Argentina,2002.0,74.13860976,8589.246354
Argentina,2003.0,74.34429268,9263.679689
Argentina,2004.0,74.54558537,10010.70849
Argentina,2005.0,74.74146341,10833.40561
Argentina,2006.0,74.93143902,11647.3845
Argentina,2007.0,75.11497561,12544.62012
Argentina,2008.0,75.29253659,13275.68445
Argentina,2009.0,75.46409756,13272.2035
Argentina,2010.0,75.63214634,14362.61581
Argentina,2011.0,75.79765854,15501.42072
Armenia,2002.0,71.88960976,2860.291798
Armenia,2003.0,72.27839024,3262.446256
Armenia,2004.0,72.61641463,3601.532202
Armenia,2005.0,72.90070732,4096.440119
Armenia,2006.0,73.13421951,4631.212472
Armenia,2007.0,73.32782927,5260.535273
Armenia,2008.0,73.49595122,5614.552099
Armenia,2009.0,73.64553659,4810.88772
Armenia,2010.0,73.78356098,4900.474333
Armenia,2011.0,73.91602439,5112.397885
Antigua and Barbuda,2002.0,75.2804878,16507.26021
Australia,2002.0,79.93658537,30661.56113
Australia,2003.0,80.23902439,31276.5457
Australia,2004.0,80.4902439,32200.84116
Australia,2005.0,80.84146341,32719.02501
Australia,2006.0,81.04146341,33233.32568
Australia,2007.0,81.29268293,33805.98448
Australia,2008.0,81.39512195,34405.90488
Australia,2009.0,81.54390244,34183.62126
Australia,2010.0,81.69512195,34409.47442
Austria,2002.0,78.67804878,32307.13267
Austria,2003.0,78.63170732,32428.53081
Austria,2004.0,79.1804878,33062.53159
Austria,2005.0,79.33170732,33626.38683
Austria,2006.0,79.83170732,34688.34224
Austria,2007.0,79.98292683,35834.55607
Austria,2008.0,80.23414634,36177.36111
Austria,2009.0,80.08292683,34681.08772
Austria,2010.0,80.38292683,35380.23766
Azerbaijan,2002.0,67.55485366,2980.840663
Azerbaijan,2003.0,67.99431707,3289.675898
Azerbaijan,2004.0,68.45719512,3593.625159
Azerbaijan,2005.0,68.92273171,4496.143936
Azerbaijan,2006.0,69.36141463,5981.242209
Azerbaijan,2007.0,69.74865854,7395.156017
Azerbaijan,2008.0,70.06785366,8023.568247
Azerbaijan,2009.0,70.31763415,8589.563915
Azerbaijan,2010.0,70.5065122,8912.370497
Burundi,2002.0,46.67307317,506.6395472
Burundi,2003.0,47.02156098,487.0707471
Burundi,2004.0,47.38036585,496.0511859
Burundi,2005.0,47.75146341,485.8903454
Burundi,2006.0,48.13887805,496.7807644
Burundi,2007.0,48.54663415,504.7916432
Burundi,2008.0,48.9757561,514.5459807
Burundi,2009.0,49.42126829,517.5713706
Burundi,2010.0,49.87721951,523.5815877
Burundi,2011.0,50.33709756,533.2931232
Belgium,2002.0,78.57560976,30815.599
Belgium,2003.0,78.72926829,30934.38116
Belgium,2004.0,78.87804878,31807.18698
Belgium,2005.0,79.32764146,32189.35133
Belgium,2006.0,79.77723659,32846.93669
Belgium,2007.0,79.53414634,33558.65196
Belgium,2008.0,79.48292683,33617.42962
Belgium,2009.0,79.73658537,32414.0013
Belgium,2010.0,79.93658537,32837.35224
Benin,2002.0,53.0615122,1346.702183
Benin,2003.0,53.3014878,1354.895275
Benin,2004.0,53.54895122,1352.89997
Benin,2005.0,53.81373171,1349.137385
Benin,2006.0,54.10668293,1361.997487
Benin,2007.0,54.43073171,1382.35088
Benin,2008.0,54.78731707,1410.529701
Benin,2009.0,55.17341463,1422.293104
Benin,2010.0,55.58558537,1423.889327
Benin,2011.0,56.01443902,1427.694066
Burkina Faso,2002.0,50.97763415,900.1390685
Burkina Faso,2003.0,51.43236585,944.9492303
Burkina Faso,2004.0,51.92221951,960.4847051
Burkina Faso,2005.0,52.43519512,1013.54087
Burkina Faso,2006.0,52.95790244,1050.77602
Burkina Faso,2007.0,53.47695122,1056.942191
Burkina Faso,2008.0,53.9824878,1085.513907
Burkina Faso,2009.0,54.46604878,1084.894192
Burkina Faso,2010.0,54.92419512,1136.035599
Burkina Faso,2011.0,55.35790244,1148.517615
Bangladesh,2002.0,65.66831707,1028.899387
Bangladesh,2003.0,66.10985366,1065.142089
Bangladesh,2004.0,66.53136585,1114.633367
Bangladesh,2005.0,66.93229268,1164.596077
Bangladesh,2006.0,67.31007317,1226.399293
Bangladesh,2007.0,67.66665854,1290.693441
Bangladesh,2008.0,68.00402439,1356.258493
Bangladesh,2009.0,68.32521951,1418.986839
Bangladesh,2010.0,68.63480488,1488.286811
Bangladesh,2011.0,68.93736585,1568.437856
Bulgaria,2002.0,71.86585366,8055.230459
Bulgaria,2003.0,72.06585366,8547.487295
Bulgaria,2004.0,72.56341463,9174.011021
Bulgaria,2005.0,72.56097561,9809.338565
Bulgaria,2006.0,72.61219512,10508.5605
Bulgaria,2007.0,72.66341463,11238.41113
Bulgaria,2008.0,72.96341463,11992.13195
Bulgaria,2009.0,73.41219512,11389.73302
Bulgaria,2010.0,73.51219512,11512.45824
Bahrain,2002.0,74.03753659,25964.58002
Bahrain,2003.0,74.15529268,27614.94073
Bahrain,2004.0,74.27153659,28093.65495
Bahrain,2005.0,74.38773171,28068.47168
Bahrain,2006.0,74.50782927,26752.5515
Bahrain,2007.0,74.63129268,25404.38292
Bahrain,2008.0,74.75860976,23755.4762
Bahrain,2009.0,74.88978049,22037.23663
Bahrain,2010.0,75.02382927,21345.19106
"Bahamas, The",2002.0,72.3384878,31636.90897
"Bahamas, The",2003.0,72.73717073,30793.70935
"Bahamas, The",2004.0,73.15782927,30617.66941
"Bahamas, The",2005.0,73.58365854,31199.35797
"Bahamas, The",2006.0,73.99192683,31519.93406
"Bahamas, The",2007.0,74.36543902,31509.64853
"Bahamas, The",2008.0,74.69385366,30334.62498
"Bahamas, The",2009.0,74.97526829,28459.74029
"Bahamas, The",2010.0,75.22212195,28134.84802
"Bahamas, The",2011.0,75.45226829,28239.05741
Bosnia and Herzegovina,2002.0,74.61536585,5480.211436
Bosnia and Herzegovina,2003.0,74.63487805,5689.123106
Bosnia and Herzegovina,2004.0,74.65963415,6038.328979
Bosnia and Herzegovina,2005.0,74.72363415,6340.84407
Bosnia and Herzegovina,2006.0,74.83436585,6732.931116
Bosnia and Herzegovina,2007.0,74.96860976,7198.190442
Bosnia and Herzegovina,2008.0,75.10631707,7598.123984
Bosnia and Herzegovina,2009.0,75.25043902,7389.708194
Bosnia and Herzegovina,2010.0,75.40043902,7463.750655
Bosnia and Herzegovina,2011.0,75.55285366,7607.441804
Belarus,2002.0,68.05609756,6443.088487
Belarus,2003.0,68.55365854,6932.533067
Belarus,2004.0,68.95609756,7765.217946
Belarus,2005.0,68.85121951,8540.816352
Belarus,2006.0,69.40487805,9436.321528
Belarus,2007.0,70.20341463,10284.54004
Belarus,2008.0,70.45609756,11456.61003
Belarus,2009.0,70.40731707,11590.01457
Belarus,2010.0,70.40487805,12504.80624
Belize,2002.0,73.80863415,5840.045092
Belize,2003.0,74.01365854,6186.142736
Belize,2004.0,74.25992683,6268.152245
Belize,2005.0,74.53687805,6254.342073
Belize,2006.0,74.827,6337.175353
Belize,2007.0,75.11185366,6213.598683
Belize,2008.0,75.3775122,6218.930074
Belize,2009.0,75.6185122,6011.756833
Belize,2010.0,75.83995122,5979.715059
Bolivia,2002.0,63.67880488,3571.294387
Bolivia,2003.0,64.0275122,3597.701941
Bolivia,2004.0,64.36929268,3678.16658
Bolivia,2005.0,64.70404878,3772.038631
Bolivia,2006.0,65.03021951,3885.021877
Bolivia,2007.0,65.34773171,3995.024559
Bolivia,2008.0,65.65809756,4172.334708
Bolivia,2009.0,65.96385366,4244.019317
Bolivia,2010.0,66.26856098,4349.550779
Bolivia,2011.0,66.57736585,4499.197181
Brazil,2002.0,70.72409756,8002.597392
Brazil,2003.0,70.99614634,7990.103471
Brazil,2004.0,71.26178049,8343.609593
Brazil,2005.0,71.52953659,8509.426303
Brazil,2006.0,71.81092683,8753.230644
Brazil,2007.0,72.10995122,9196.416938
Brazil,2008.0,72.42709756,9583.866106
Brazil,2009.0,72.75980488,9468.207522
Brazil,2010.0,73.09953659,10092.72696
Brazil,2011.0,73.43521951,10278.42975
Barbados,2002.0,75.60819512,16564.77832
Barbados,2003.0,75.70529268,16861.26803
Barbados,2004.0,75.80153659,17446.61083
Barbados,2005.0,75.90095122,17964.8368
Barbados,2006.0,76.00856098,18540.77949
Barbados,2007.0,76.12936585,18591.21135
Barbados,2008.0,76.26436585,18586.21912
Barbados,2009.0,76.41302439,17564.36616
Brunei Darussalam,2002.0,76.68104878,49533.44935
Brunei Darussalam,2003.0,76.88080488,49921.66522
Brunei Darussalam,2004.0,77.06263415,49162.46998
Brunei Darussalam,2005.0,77.22858537,48377.12574
Brunei Darussalam,2006.0,77.38060976,49523.48353
Brunei Darussalam,2007.0,77.52419512,48654.58182
Brunei Darussalam,2008.0,77.66229268,46820.49084
Brunei Darussalam,2009.0,77.79792683,45155.60531
Brunei Darussalam,2010.0,77.93202439,45506.58906
Bhutan,2002.0,63.02680488,2969.165398
Bhutan,2003.0,63.73160976,3128.845475
Bhutan,2004.0,64.34821951,3283.608521
Bhutan,2005.0,64.88063415,3480.176983
Bhutan,2006.0,65.34239024,3633.734825
Bhutan,2007.0,65.75909756,4198.605592
Bhutan,2008.0,66.15131707,4314.560448
Bhutan,2009.0,66.53204878,4525.483051
Bhutan,2010.0,66.90885366,4780.116712
Bhutan,2011.0,67.28470732,5095.597499
Botswana,2002.0,49.33753659,10459.28857
Botswana,2003.0,49.32734146,10981.8499
Botswana,2004.0,49.7374878,11499.36619
Botswana,2005.0,50.44656098,11542.21597
Botswana,2006.0,51.28431707,11973.91413
Botswana,2007.0,52.06895122,12376.27915
Botswana,2008.0,52.66368293,12562.40408
Botswana,2009.0,53.01153659,11794.8246
Botswana,2010.0,53.1095122,12462.61406
Botswana,2011.0,53.0184878,12938.9483
Central African Republic,2002.0,43.52882927,737.8414203
Central African Republic,2003.0,43.67219512,671.1033216
Central African Republic,2004.0,43.94612195,667.1460547
Central African Republic,2005.0,44.34756098,672.0038041
Central African Republic,2006.0,44.8675122,685.6534549
Central African Republic,2007.0,45.48253659,698.4789941
Central African Republic,2008.0,46.1632439,699.5004837
Central African Republic,2009.0,46.88370732,698.1848425
Central African Republic,2010.0,47.61846341,707.6358846
Central African Republic,2011.0,48.34560976,715.6235468
Canada,2002.0,79.5902439,33349.45697
Canada,2003.0,79.83902439,33639.97767
Canada,2004.0,80.14146341,34343.67186
Canada,2005.0,80.29268293,35033.42293
Canada,2006.0,80.64390244,35730.41647
Canada,2007.0,80.80439024,36124.31315
Canada,2008.0,80.96487805,35948.05699
Canada,2009.0,80.66178049,34526.90333
Canada,2010.0,80.79780488,35222.88206
Switzerland,2002.0,80.38536585,34782.18162
Switzerland,2003.0,80.53658537,34456.792
Switzerland,2004.0,81.08780488,35087.44703
Switzerland,2005.0,81.23658537,35784.01319
Switzerland,2006.0,81.4902439,36851.12207
Switzerland,2007.0,81.74146341,37854.35512
Switzerland,2008.0,81.99268293,38159.62633
Switzerland,2009.0,82.04390244,36978.0434
Switzerland,2010.0,82.24634146,37582.12145
Chile,2002.0,77.55521951,11382.13069
Chile,2003.0,77.85117073,11697.67025
Chile,2004.0,78.08958537,12271.76298
Chile,2005.0,78.27497561,12662.91836
Chile,2006.0,78.41585366,13248.30745
Chile,2007.0,78.53426829,13794.17963
Chile,2008.0,78.64721951,14110.62842
Chile,2009.0,78.76270732,13832.49022
Chile,2010.0,78.88573171,14540.16023
Chile,2011.0,79.0167561,15271.79324
China,2002.0,71.57943902,3108.0518
China,2003.0,71.76487805,3397.628437
China,2004.0,71.96234146,3718.636985
China,2005.0,72.17131707,4114.572834
China,2006.0,72.38973171,4611.303228
China,2007.0,72.61258537,5238.676581
China,2008.0,72.83534146,5712.24562
China,2009.0,73.0565122,6206.264294
China,2010.0,73.27309756,6818.707496
Cote d'Ivoire,2002.0,50.44387805,1722.190838
Cote d'Ivoire,2003.0,50.73282927,1668.708877
Cote d'Ivoire,2004.0,51.11139024,1672.170868
Cote d'Ivoire,2005.0,51.57556098,1666.009606
Cote d'Ivoire,2006.0,52.11836585,1649.484491
Cote d'Ivoire,2007.0,52.72587805,1648.905557
Cote d'Ivoire,2008.0,53.37770732,1657.087673
Cote d'Ivoire,2009.0,54.05590244,1687.787623
Cote d'Ivoire,2010.0,54.74156098,1694.339998
Cote d'Ivoire,2011.0,55.4212439,1581.44753
Cameroon,2002.0,49.57809756,1924.949792
Cameroon,2003.0,49.43556098,1957.766908
Cameroon,2004.0,49.37485366,1985.070826
Cameroon,2005.0,49.41241463,1985.738586
Cameroon,2006.0,49.56117073,2004.634813
Cameroon,2007.0,49.81517073,2029.385941
Cameroon,2008.0,50.16090244,2042.735176
Cameroon,2009.0,50.58292683,2038.359475
Cameroon,2010.0,51.0627561,2058.09315
Cameroon,2011.0,51.57646341,2090.282746
"Congo, Rep.",2002.0,54.3414878,3229.694221
"Congo, Rep.",2003.0,54.52965854,3181.767979
"Congo, Rep.",2004.0,54.77260976,3216.105886
"Congo, Rep.",2005.0,55.06485366,3381.188323
"Congo, Rep.",2006.0,55.40143902,3494.370733
"Congo, Rep.",2007.0,55.77041463,3344.741484
"Congo, Rep.",2008.0,56.15934146,3433.730328
"Congo, Rep.",2009.0,56.5587561,3591.777401
"Congo, Rep.",2010.0,56.96019512,3808.093879
"Congo, Rep.",2011.0,57.35619512,3884.856239
Colombia,2002.0,71.53402439,6677.779896
Colombia,2003.0,71.78821951,6830.740614
Colombia,2004.0,72.03678049,7083.996585
Colombia,2005.0,72.27978049,7304.555744
Colombia,2006.0,72.5187561,7676.77756
Colombia,2007.0,72.75378049,8085.182944
Colombia,2008.0,72.98434146,8250.3933
Colombia,2009.0,73.20997561,8267.566812
Colombia,2010.0,73.42968293,8479.351874
Colombia,2011.0,73.64190244,8861.058632
Comoros,2002.0,58.31721951,1070.983156
Comoros,2003.0,58.53165854,1068.483004
Comoros,2004.0,58.74807317,1037.63964
Comoros,2005.0,58.97841463,1052.770489
Comoros,2006.0,59.23707317,1037.473138
Comoros,2007.0,59.53,1014.846758
Comoros,2008.0,59.86117073,997.6430701
Comoros,2009.0,60.22907317,989.1111958
Comoros,2010.0,60.62626829,983.8008284
Cape Verde,2002.0,70.51365854,2360.268826
Cape Verde,2003.0,71.06763415,2431.645951
Cape Verde,2004.0,71.61778049,2499.035936
Cape Verde,2005.0,72.14065854,2627.66234
Cape Verde,2006.0,72.61034146,2861.573261
Cape Verde,2007.0,73.01085366,3078.462387
Cape Verde,2008.0,73.33619512,3240.087884
Cape Verde,2009.0,73.58680488,3331.330694
Cape Verde,2010.0,73.77404878,3473.944577
Cape Verde,2011.0,73.91678049,3615.803881
Costa Rica,2002.0,78.1347561,8123.524192
Costa Rica,2003.0,78.28558537,8483.319167
Costa Rica,2004.0,78.42841463,8687.700669
Costa Rica,2005.0,78.5642439,9041.537249
Costa Rica,2006.0,78.69507317,9672.827953
Costa Rica,2007.0,78.82141463,10274.41747
Costa Rica,2008.0,78.94626829,10391.86134
Costa Rica,2009.0,79.06917073,10133.38656
Costa Rica,2010.0,79.19260976,10452.56973
Costa Rica,2011.0,79.31509756,10731.8891
Cyprus,2002.0,78.20926829,23586.88614
Cyprus,2003.0,78.33019512,23630.10885
Cyprus,2004.0,78.45009756,24061.81316
Cyprus,2005.0,78.57395122,24407.93895
Cyprus,2006.0,78.70873171,24929.47475
Cyprus,2007.0,78.85790244,25826.45205
Cyprus,2008.0,79.02146341,26456.15767
Cyprus,2009.0,79.19695122,25789.7083
Cyprus,2010.0,79.38039024,25961.04672
Cyprus,2011.0,79.56285366,26045.44577
Czech Republic,2002.0,75.22195122,18382.84273
Czech Republic,2003.0,75.17073171,19070.48392
Czech Republic,2004.0,75.72195122,19957.99817
Czech Republic,2005.0,75.92439024,21264.41393
Czech Republic,2006.0,76.52439024,22683.44791
Czech Republic,2007.0,76.72439024,23833.45558
Czech Republic,2008.0,76.97560976,24359.49355
Czech Republic,2009.0,77.07804878,23076.64928
Czech Republic,2010.0,77.42439024,23635.21602
Germany,2002.0,78.22926829,30656.27991
Germany,2003.0,78.3804878,30524.27883
Germany,2004.0,78.6804878,30885.4106
Germany,2005.0,78.93170732,31114.53059
Germany,2006.0,79.13170732,32302.18373
Germany,2007.0,79.53414634,33402.79265
Germany,2008.0,79.73658537,33828.87411
Germany,2009.0,79.83658537,32175.88586
Germany,2010.0,79.98780488,33414.44319
Djibouti,2002.0,54.44712195,1758.414087
Djibouti,2003.0,54.78939024,1781.265406
Djibouti,2004.0,55.15902439,1816.576485
Djibouti,2005.0,55.55002439,1840.238177
Djibouti,2006.0,55.95285366,1892.708614
Djibouti,2007.0,56.35653659,1951.865637
Djibouti,2008.0,56.75509756,2026.015526
Djibouti,2009.0,57.14504878,2087.169671
Dominica,2002.0,76.59756098,8320.981051
Denmark,2002.0,76.89512195,31807.81346
Denmark,2003.0,77.14390244,31843.16711
Denmark,2004.0,77.49268293,32490.36713
Denmark,2005.0,77.84390244,33193.23729
Denmark,2006.0,78.09512195,34207.44552
Denmark,2007.0,78.19512195,34595.28003
Denmark,2008.0,78.44634146,34123.025
Denmark,2009.0,78.59756098,31960.90232
Denmark,2010.0,79.1,32231.50202
Dominican Republic,2002.0,71.40531707,6041.639024
Dominican Republic,2003.0,71.64060976,5936.13329
Dominican Republic,2004.0,71.863,5925.372049
Dominican Republic,2005.0,72.07668293,6380.369074
Dominican Republic,2006.0,72.28792683,6960.536184
Dominican Republic,2007.0,72.50446341,7444.534123
Dominican Republic,2008.0,72.72895122,7727.968733
Dominican Republic,2009.0,72.96197561,7887.254354
Dominican Republic,2010.0,73.20002439,8386.921383
Dominican Republic,2011.0,73.4375122,8650.611154
Algeria,2002.0,70.72990244,6344.119808
Algeria,2003.0,71.059,6681.642459
Algeria,2004.0,71.36490244,6924.379244
Algeria,2005.0,71.64614634,7168.564544
Algeria,2006.0,71.90529268,7201.681842
Algeria,2007.0,72.15090244,7305.142336
Algeria,2008.0,72.38904878,7367.171813
Algeria,2009.0,72.6227561,7431.280165
Algeria,2010.0,72.85253659,7564.391141
Algeria,2011.0,73.07990244,7643.171434
Ecuador,2002.0,74.04080488,5760.971219
Ecuador,2003.0,74.2992439,5848.515569
Ecuador,2004.0,74.51641463,6258.159166
Ecuador,2005.0,74.69929268,6510.394446
Ecuador,2006.0,74.85782927,6713.084883
Ecuador,2007.0,75.00495122,6746.007831
Ecuador,2008.0,75.15058537,7127.986593
Ecuador,2009.0,75.30219512,7051.037236
Ecuador,2010.0,75.46229268,7200.990669
Ecuador,2011.0,75.63039024,7443.048058
"Egypt, Arab Rep.",2002.0,70.2032439,4231.359552
"Egypt, Arab Rep.",2003.0,70.69156098,4285.64277
"Egypt, Arab Rep.",2004.0,71.13387805,4378.550947
"Egypt, Arab Rep.",2005.0,71.52868293,4490.619597
"Egypt, Arab Rep.",2006.0,71.87897561,4711.269402
"Egypt, Arab Rep.",2007.0,72.19221951,4955.158186
"Egypt, Arab Rep.",2008.0,72.47543902,5216.092147
"Egypt, Arab Rep.",2009.0,72.73412195,5365.111601
"Egypt, Arab Rep.",2010.0,72.97526829,5543.537227
"Egypt, Arab Rep.",2011.0,73.20190244,5546.525131
Eritrea,2002.0,57.13246341,664.3356542
Eritrea,2003.0,57.65392683,619.9360674
Eritrea,2004.0,58.16268293,603.7921135
Eritrea,2005.0,58.66426829,596.1189084
Eritrea,2006.0,59.15773171,570.1084434
Eritrea,2007.0,59.63921951,559.8374208
Eritrea,2008.0,60.10526829,489.8046431
Eritrea,2009.0,60.55692683,493.7735537
Eritrea,2010.0,60.99419512,489.6986491
Eritrea,2011.0,61.41707317,516.4996604
Spain,2002.0,79.56829268,26095.40574
Spain,2003.0,79.6195122,26459.34904
Spain,2004.0,79.87073171,26881.96717
Spain,2005.0,80.17073171,27392.04339
Spain,2006.0,80.82195122,28044.43046
Spain,2007.0,80.87317073,28527.08873
Spain,2008.0,81.17560976,28353.03543
Spain,2009.0,81.47560976,27082.63438
Spain,2010.0,81.62682927,26968.43187
Estonia,2002.0,70.90487805,13142.7196
Estonia,2003.0,71.31707317,14216.53178
Estonia,2004.0,71.9097561,15166.07326
Estonia,2005.0,72.56829268,16547.96064
Estonia,2006.0,72.69146341,18253.44373
Estonia,2007.0,72.81463415,19648.44954
Estonia,2008.0,73.77073171,18941.29094
Estonia,2009.0,74.82439024,16245.56123
Estonia,2010.0,75.42926829,16614.64714
Ethiopia,2002.0,52.91868293,550.652059
Ethiopia,2003.0,53.618,525.4830633
Ethiopia,2004.0,54.37065854,582.4640352
Ethiopia,2005.0,55.15665854,636.0687043
Ethiopia,2006.0,55.95156098,688.9395759
Ethiopia,2007.0,56.72392683,750.8211302
Ethiopia,2008.0,57.45078049,813.73146
Ethiopia,2009.0,58.11817073,866.370673
Ethiopia,2010.0,58.71509756,932.2352325
Ethiopia,2011.0,59.24309756,979.2110114
Finland,2002.0,78.1195122,28336.28952
Finland,2003.0,78.36829268,28837.69085
Finland,2004.0,78.71463415,29940.15073
Finland,2005.0,78.81707317,30707.94588
Finland,2006.0,79.21463415,31939.53604
Finland,2007.0,79.26341463,33500.75641
Finland,2008.0,79.56829268,33443.04788
Finland,2009.0,79.7195122,30502.88267
Finland,2010.0,79.87073171,31496.67958
Fiji,2002.0,67.97736585,4067.533872
Fiji,2003.0,68.16026829,4103.16781
Fiji,2004.0,68.34065854,4311.336153
Fiji,2005.0,68.5152439,4323.300789
Fiji,2006.0,68.67919512,4373.811406
Fiji,2007.0,68.83163415,4299.10754
Fiji,2008.0,68.97158537,4300.332107
Fiji,2009.0,69.10202439,4202.418858
Fiji,2010.0,69.22582927,4153.566209
Fiji,2011.0,69.34931707,4198.667103
France,2002.0,79.26097561,28576.12091
France,2003.0,79.26341463,28629.69924
France,2004.0,80.16341463,29143.05325
France,2005.0,80.11463415,29452.66778
France,2006.0,80.51463415,29969.73314
France,2007.0,80.81463415,30465.75175
France,2008.0,80.86829268,30271.65613
France,2009.0,81.06829268,29160.56583
France,2010.0,81.36829268,29483.65768
"Micronesia, Fed. Sts.",2002.0,67.49373171,3085.961718
"Micronesia, Fed. Sts.",2003.0,67.61714634,3122.783373
"Micronesia, Fed. Sts.",2004.0,67.7525122,3004.870588
"Micronesia, Fed. Sts.",2005.0,67.89985366,3053.999556
"Micronesia, Fed. Sts.",2006.0,68.05917073,3048.380768
"Micronesia, Fed. Sts.",2007.0,68.2274878,2975.055577
"Micronesia, Fed. Sts.",2008.0,68.4027561,2896.36258
"Micronesia, Fed. Sts.",2009.0,68.58304878,2907.596862
"Micronesia, Fed. Sts.",2010.0,68.76482927,2987.985234
"Micronesia, Fed. Sts.",2011.0,68.94812195,3016.833106
Gabon,2002.0,59.42390244,12919.59044
Gabon,2003.0,59.4837561,12968.53493
Gabon,2004.0,59.68180488,12882.15213
Gabon,2005.0,60.00558537,13014.26414
Gabon,2006.0,60.42717073,12918.58362
Gabon,2007.0,60.89914634,13382.70059
Gabon,2008.0,61.38112195,13441.79799
Gabon,2009.0,61.84912195,13008.77999
Gabon,2010.0,62.28668293,13610.56274
Gabon,2011.0,62.69129268,13997.92712
United Kingdom,2002.0,78.14390244,30543.72469
United Kingdom,2003.0,78.44634146,31492.63429
United Kingdom,2004.0,78.74634146,32260.00078
United Kingdom,2005.0,79.04878049,32737.9538
United Kingdom,2006.0,79.24878049,33385.62467
United Kingdom,2007.0,79.44878049,34321.35301
United Kingdom,2008.0,79.6,33717.8864
United Kingdom,2009.0,80.05121951,32025.50077
United Kingdom,2010.0,80.40243902,32474.70243
Georgia,2002.0,72.06863415,2804.938459
Georgia,2003.0,72.27582927,3135.332374
Georgia,2004.0,72.44734146,3327.126143
Georgia,2005.0,72.58878049,3610.648433
Georgia,2006.0,72.7142439,3916.398816
Georgia,2007.0,72.84134146,4409.464109
Georgia,2008.0,72.98463415,4516.338208
Georgia,2009.0,73.14714634,4319.110776
Georgia,2010.0,73.32734146,4545.899535
Ghana,2002.0,59.23219512,1104.698071
Ghana,2003.0,59.78573171,1134.145262
Ghana,2004.0,60.39660976,1168.792484
Ghana,2005.0,61.03831707,1208.014388
Ghana,2006.0,61.68136585,1254.557333
Ghana,2007.0,62.3002439,1303.735213
